road,start node,end node,AADT
2313,183903738,183930082,0.14
10524,183794317,183794267,0.12
2535,7170981408,7170981398,0.04
12273,7168837304,7168837296,4.18
12193,183960282,183794772,0.01
13404,8459847549,8459847547,0.00
12278,7544018196,183944728,0.00
7824,7174868684,7174868682,0.02
93,7333785335,7333785334,3.36
10660,6986989099,6986989089,8.42
6522,183853815,183904213,90.38
1931,183897604,8411584933,3.59
12552,6986759559,183777055,0.80
1300,183906697,183906695,4.33
7775,183856482,183856486,7.45
9786,183934644,183936836,1.33
9092,6866308949,6866308951,0.75
7363,8428297747,6784961912,0.01
11685,6950246395,183785714,0.00
13168,183832506,183776992,0.08
6365,6950234967,4562887027,19.32
12656,4562886626,4562886627,14.22
1437,7199513891,183913036,0.00
13335,7085806503,7085806508,10302.85
6227,6782963254,6782963255,0.00
5388,183936166,183935713,0.01
3717,183958560,8428305870,11.17
9719,1999306934,1999305629,1.25
1272,6950246396,6950246395,0.00
5252,183968677,183993531,0.00
13279,183832510,183835208,1.04
11416,1864947158,1864947059,51.63
13119,183925147,183978488,43.46
13200,183902762,183969824,0.23
119,8418028714,183835179,120.77
8885,183936220,183935737,13.88
10018,183896170,183896167,16.59
12000,8084247203,8084247202,0.05
7690,183919702,183943456,0.03
6783,8114983935,183777245,0.29
8743,8110362176,8110362177,37.50
6475,8111575781,183908841,0.03
4149,183956624,183844820,0.00
9094,6866308949,6866308963,0.12
11357,5929703100,5929703099,0.01
5129,183863684,183800841,0.32
6247,6785985481,6786014186,5.35
4569,183830743,183830739,0.05
13299,7138554287,7138554289,31.13
840,183905981,6869976550,0.03
11909,183904263,183904267,0.08
7486,6948472734,6948472728,0.00
10671,7205166253,7205166252,0.01
6348,183904046,7259948066,0.24
580,8111495874,7873110499,0.07
11519,7282494007,6950796916,17.04
8709,183877719,183877715,0.00
1564,183934110,183934122,61.82
6890,7087403357,8428344372,0.02
13307,7168837315,7168837313,2.72
12463,183897842,8428266588,135.19
6403,183934132,183941632,9.65
7175,183940611,183913878,19.58
12131,6950776990,6950776994,0.00
3451,183891635,2722509021,8.43
8705,183776947,183776944,0.00
11404,183958553,183830756,0.00
11089,5929703094,6973075312,1.70
8162,6979705272,6979705277,18.73
2013,6782612328,6782612334,0.07
682,183910420,183865797,10.80
4789,8424358890,183882314,3.69
3729,6968607927,183868377,33.00
9056,183883075,4068942425,0.04
10224,8113363915,183925153,6.33
928,183848215,183870114,0.00
7273,6863099387,183907753,0.00
715,183979727,183956640,10.54
939,183941667,183907713,72.06
6319,7298379174,7298379173,5167.17
8500,7632426837,6948053713,0.01
7621,183935735,183830763,19.96
4908,183868399,183873451,159.94
2333,183962378,183945492,0.01
12545,7291043862,7291043867,0.02
6352,183904046,183916117,118.21
5900,183935884,183873470,0.08
6585,183920210,183986194,129.55
13372,183924774,183903224,126.72
10443,4562886601,4562886600,0.12
6035,7217965812,7217965810,0.01
3719,183958560,183960746,8.19
10293,183950842,183815562,3.96
2044,8110362149,6782612341,0.15
12336,8084247204,8084247206,66.88
13102,8425612824,8105812611,4.60
1850,4562887771,4562889290,0.01
4728,2722509003,2722508984,0.00
7918,183879724,7116149467,0.25
3442,183873517,183873512,0.14
6366,6950234967,4562887027,19.32
981,183932536,6966074459,0.17
12226,183913040,183913039,0.04
6625,183950903,183940608,0.03
10417,8428456464,183829853,11.39
5595,183830767,183935737,0.03
9623,6788254721,6788254714,0.02
12532,183784629,183815852,0.06
7949,8411584928,8411584939,3.52
5372,183956616,183913040,0.68
5843,183878227,6979705275,0.04
6833,183777309,183918012,0.04
10070,183921753,8428643853,0.08
1345,183903226,183903224,12.42
4983,183776971,183832515,1.77
311,183937417,183975973,9.21
10119,183868377,183873488,40.73
827,183839499,183839503,0.00
11004,7691897403,7691897406,0.07
12242,183868418,183868416,0.08
10985,7134838477,183814013,60.55
3111,183832403,183913046,7.41
13261,183863704,183894883,0.09
6761,2722360337,2722360329,6.49
3136,183814068,183848213,59.69
1128,183962923,7539759049,3.13
12006,5929703089,5929703093,0.01
6468,183936169,8111053264,0.02
11375,183937406,1955186762,217.95
4034,183936212,183935730,6.16
6595,183937369,183937366,0.08
6343,2702079525,3049413439,38.59
5459,183951646,183951636,6.24
10916,183917948,6785875129,1.61
2677,183870122,183870118,0.47
3277,8459847541,8459847534,0.02
3064,6501199113,6501199114,0.00
9926,183876374,183900945,0.01
5718,183892718,183892730,0.00
11599,183896305,7081790955,0.05
11561,183900690,183900687,42.41
1889,7153569214,183904226,0.14
10933,8418028701,8418028705,0.10
5325,183971591,183935495,0.00
258,7161616891,2005648327,0.00
10640,4562887547,4562887876,4.40
4446,7134838481,7134838480,0.08
6105,183917939,183913616,30.34
11640,8428297752,8428297750,6.82
6027,8123518496,8111318657,0.00
1202,8411584941,6948053730,0.00
6906,7691897393,183947087,39.68
5250,183968677,183794788,0.03
180,183835149,183913014,0.42
443,8111789595,183887213,87.68
3296,8429053860,183910633,0.00
5181,8111179808,8111179807,0.00
13044,8110362154,183830715,0.03
8821,183856053,6788254733,0.05
6301,183979733,183832456,5.92
11131,183800864,183925422,0.24
7871,7071526474,7071526480,0.00
8832,183843212,183843225,1.32
9702,183907330,183889090,0.54
4976,6788254714,7079509460,0.01
4813,183865221,8111742861,1.03
4345,8429128424,6950796907,0.01
2039,6784847589,6784793684,23.18
13015,6785875137,6785875161,0.21
5426,183923993,183928229,0.16
7300,6950796913,6950796914,0.00
11846,183958742,6909515465,34.51
10365,6957604128,6957604127,0.00
2487,183900894,183864501,0.24
2721,7436481988,7436471670,0.46
11181,6948053713,8428297754,0.56
1033,183947343,183945593,1.70
577,7128265775,7128265779,0.00
8965,183868393,183868390,146.80
3061,6501199113,6501199092,0.00
3265,8112172779,8112172780,0.00
2103,183830722,8111543304,0.04
6220,7301705426,8418028707,237.32
10537,7007465033,7007465032,29.15
5134,8428269530,8428269537,190.49
1583,2722363891,3419834922,13.67
10603,7627846759,7627846758,0.14
3548,7627848694,7627848695,0.01
12180,183920215,183936131,197.05
9795,183941672,183907713,0.14
12642,7071554786,7071526481,0.01
2372,6753377202,6753377195,120.83
3564,1871358734,1871373306,0.00
224,7634452266,7634452261,7.16
12604,183947339,183947343,0.97
3793,183776950,183832484,3.20
11332,183828196,8429241621,3.11
2772,183889114,183902956,0.00
11199,183873480,6979705278,6.69
11466,183963743,183947335,2.61
1547,8114006499,6979767550,547.12
3789,183985972,2722529928,0.12
1054,183903214,183903216,23.50
9817,1955233987,6986989089,26.97
9367,7059737696,6968266745,0.06
1492,183904020,7165858171,0.12
4083,7244261444,6784961908,3.44
2703,183878255,183882311,91.56
11816,183888016,183888019,49.99
8096,8111382265,8411584939,0.00
3434,183862893,183911055,0.55
4218,183936836,183936833,1.32
4382,8424358897,8424358893,0.05
4528,183877972,183895469,0.14
4955,183878212,183878210,0.02
4169,1871373146,1871373205,0.00
7007,183943474,183902299,0.80
8880,8430433036,8430433037,0.02
2374,6753377202,183776933,0.19
12737,183911060,183911055,0.01
9290,6948472726,6948472728,0.00
2169,3337049458,3337049450,0.21
2120,183935689,183830726,0.04
10573,6866308934,6866308982,0.70
13061,8114593047,183848146,5.49
2480,183927371,183958454,8.53
6738,183920205,183904192,74.73
5805,183833157,183833152,0.41
2405,183835157,183835153,0.03
12047,8110367972,8110367964,0.00
6660,183943478,183925433,0.10
2732,183862529,183960729,143.09
1136,6785875173,6785875172,0.00
2416,6950796916,7282494007,0.03
10774,183835203,183835199,0.48
2125,183844122,183844147,0.00
13156,183825407,183825409,0.00
3810,183887408,183929094,0.00
13321,8084247206,183868373,1.41
10953,183945590,183945552,3.74
10072,183921753,7050980867,25.15
6060,6788230495,6788230498,0.09
1397,7171044994,183892692,0.28
12554,6986759559,6986759551,20.38
7340,6840047320,6840047316,0.00
550,183906710,183917939,0.04
8498,7632426837,183777264,11.50
887,7627848691,7627848692,0.01
11172,7130072919,183918428,0.05
5729,183856056,6788254736,19.94
11988,7071526481,7071526468,0.02
11681,8459847518,183895022,0.04
2583,8110902532,183777064,19.11
11109,183879626,183914155,0.01
2585,8428196968,183784636,4.69
4328,6979767561,6979767563,2.37
4117,183849539,183849535,62.11
12507,183944732,183910595,55.51
13300,7138554287,7138554289,31.13
2176,183893730,183893713,5.52
7199,183898122,183958004,0.08
12103,7161912969,7245005502,33.87
9918,8114006400,394487877,0.38
13414,6782612316,183806003,0.02
10794,6866308963,6866308949,0.54
12483,183911055,183911060,0.55
12621,6753516940,6753516957,0.00
1234,183958454,7634452261,17.06
5713,183885447,7183422339,0.07
412,6866308982,6866308938,0.36
7165,8428196965,6970968562,0.03
5701,183826447,183887185,132.02
10969,183897846,183897842,0.14
7208,2722360305,7333785334,0.00
8658,5915185815,5915185819,230.54
12973,183817422,183917932,0.12
1164,4095533622,4095533627,0.00
510,8084247202,183868369,23.39
4344,8429128424,6950796907,0.01
9186,7161521654,7161521620,0.00
2053,183852596,8428187880,100.86
3903,183913036,183936169,0.01
13179,8428606926,183873476,0.03
2920,6784793684,6784847589,0.02
9498,183897657,183900233,438.35
3239,8111669222,8111669221,3.49
1493,183904020,7165858171,0.12
2976,2722360334,2722360275,0.01
342,6950993064,8428759445,0.01
8839,183856119,183980452,0.83
5298,183826474,1864947059,36.16
9236,6948053722,7071526473,8.83
4170,1871373146,1871373042,0.00
3901,183913036,7199513891,7.31
12072,183887399,183887408,0.01
5365,6950246413,6782612310,15.88
5825,183928184,4105930037,28.81
6867,183780638,183780631,87.39
12037,8428063786,183910437,60.69
3822,8110367976,8110367973,0.00
5411,183797070,6975822792,135.99
559,2722509010,2722509021,0.01
11689,183935727,183935730,26.36
1499,183969709,183979727,0.00
4454,7127277891,183917948,0.02
13240,7130074353,7071526482,14.03
12840,7121860912,8110346550,109.14
8027,7183528250,183897095,111.12
5035,7007465032,7007465031,25.15
6784,8114983935,183777245,0.29
3243,4095531985,4095531947,0.00
6415,4562887876,4562887878,20.83
12924,1864946755,1864947281,0.00
3099,7333785354,2722360278,0.00
2605,7071526479,6948053722,10.20
5249,183968677,183960282,10.69
5684,7211206084,7211206083,0.00
10509,3042200151,183879727,3073.43
7696,183904137,183902924,19.95
11207,183922028,8110362190,296.21
7109,183925156,183906664,23.90
5541,7189354994,7189354999,0.05
1997,8113740918,7180682748,71.50
765,8428305874,183956647,0.00
7147,183794806,183794788,0.04
7921,6969216444,7166476520,0.00
6648,183927816,2060324622,258.68
2123,183935689,183936134,14.04
9467,8111318624,183904197,0.00
6527,7168837306,7168837303,3.04
9788,183934644,183946613,0.05
7192,7170981404,7170981408,0.02
12526,6784793672,183877530,10521.91
9869,6950794064,183924765,6.65
4412,183902469,183845132,0.00
13089,183959414,183959425,0.03
7532,183920626,183938197,18.57
2763,7081790957,7081790968,0.01
10266,8459847527,8459847523,0.15
2902,7168837310,7168837311,0.00
3565,1871358734,1871358866,0.00
3857,183895022,8459847518,52.56
9785,183934644,183906664,0.04
12,8110362174,183830708,0.07
12368,6840047316,6953719150,0.01
5944,8110362153,8110362152,0.07
11075,7170981393,7170981395,0.02
3135,183814068,183814013,1.68
1370,4095531984,4095531985,0.00
8193,1425726495,183792021,0.00
12816,183887217,183887213,0.64
4475,7601349315,7244261457,0.07
4797,183935673,7138527880,30.26
10042,6951413315,8110362143,67.19
4927,6979757283,6979771385,22.14
9170,2722360271,2722360256,0.01
8241,183994046,183800946,0.06
10721,6784793673,6784793679,0.00
195,4562887025,4562886879,0.00
1401,183911636,183911640,0.00
8794,6951413338,6951413331,0.00
7881,183934122,183903226,13.08
3315,7259948066,6979771385,0.24
9321,8428243182,183882353,108.61
2462,183845124,183902467,27.50
3441,183873517,183873512,0.14
11869,8428305871,183956647,2.44
1375,7238979894,7238979897,0.01
3391,8105812611,183979727,6.66
480,183895998,8310215779,15.65
4180,183942977,183983512,279.36
5744,6950796907,8429128424,13.70
1269,2937774108,2937774113,1.99
12660,4562886626,4562886625,0.17
9266,1871373321,1871373122,0.00
1837,183906664,183906662,0.04
10184,183935698,183935705,1.36
11821,7288246904,183925174,0.02
13025,183873473,183873476,19.53
8968,6788254733,6788254732,0.13
428,2722360280,2722360247,9.02
3801,183781051,183781088,1347.36
8176,7282494012,8429128421,0.00
1731,1628968733,183866359,158.37
2776,183777011,183777008,20.44
9943,6975822792,183797070,0.15
12357,8113466988,8113466987,0.00
970,7217965809,7217965799,0.02
2464,2864838202,183947695,0.17
9737,183922032,6950246410,70.06
4965,183873467,183873470,79.26
7766,183910595,183944732,0.00
7487,6948472734,6948472728,0.00
1871,183924017,6944490634,0.01
6560,183897688,6771384077,0.37
2485,183900894,183916113,114.24
1661,7238979890,8411584973,24.42
13151,183864089,183864091,0.17
8680,6753377210,183776933,49.47
2806,183898621,183898268,10.56
1864,7148158885,7148140384,182.26
5071,183900581,183900585,0.00
5351,183916113,183902176,69.48
12764,4562890554,4562887772,0.03
302,183975978,183937315,19.01
9000,183900683,183898153,0.29
2742,7539686869,183856067,91.76
7872,183794772,183794788,0.03
3951,7170981392,6973075315,1.57
5870,183938477,183953933,0.01
7342,183897568,183900260,54.93
4405,183829856,183936796,0.01
5415,7121860914,6788254725,30.67
7301,6950796913,6950796914,0.00
149,183830733,183830726,71.66
9428,6753377207,183904197,0.03
4404,183829856,183936796,0.01
4436,183936149,183935698,0.03
7504,7127277893,7127277888,0.03
13060,8114593047,183962378,0.00
2334,183949615,7325024858,0.17
11700,1955186782,183794312,0.07
7284,183893748,183830239,51.87
11343,183864086,183952320,0.09
11940,7489133811,183848213,1.16
4555,1864946850,1864947027,0.08
4100,183794319,183794317,0.20
5749,183924395,183924391,0.20
3502,183856049,183848433,862.58
9059,183883075,8122561747,55.26
12119,183935724,183936197,0.69
8896,183902290,183902286,61.87
4110,7627846758,183896319,29.63
9670,8110346550,7121860912,0.09
2327,7116149467,183879724,245.15
11513,183817400,183817422,0.00
3073,183835141,183962923,1.09
763,8256552377,183950920,0.14
4574,183830743,183935713,23.59
1633,183832492,183832494,48.71
7865,183962657,183962655,0.06
8017,6950246412,6782612314,0.34
6145,183908893,7168113139,7.75
10666,7171212851,7246649201,9.99
2366,183878716,183878710,0.00
3503,183856049,183848433,862.58
782,7168837314,7168837296,0.00
6752,183918749,183944976,0.00
10054,183904051,183904046,0.45
11787,183953589,183910580,69.19
6638,183879664,183879633,1511.02
3598,7168837303,183951622,0.00
5221,183835153,183835157,22.93
12810,183800946,183873467,0.15
12027,2937774083,183972009,62.24
2265,183951358,183951379,0.08
2435,183924769,183924765,123.54
343,183911076,183911080,0.03
11948,7035917791,7035917796,0.01
5378,183902515,183900279,0.06
1432,183776937,183776938,0.05
4618,183924765,183924769,0.03
4338,183947335,183957287,2.51
2644,7180682746,7180682754,0.34
2953,7691897407,7691897398,5.18
9522,183908660,8110649095,30.26
5883,183951626,8112172785,0.00
8194,1425726495,183792021,0.00
13097,183922068,183777294,21.91
11907,183943866,6863099387,0.00
11005,7691897403,7691897402,0.00
5547,183937384,183937369,0.09
6450,6944490634,183924017,0.01
1282,8111847740,183777047,0.56
7902,2260401538,1999307883,0.03
6631,183936176,183913039,17.06
3866,183832391,183832403,13.03
7100,6782612332,6782612314,0.37
10820,183878222,183878216,26.62
5505,183904058,183904051,0.28
9269,1871373321,1871373349,0.00
4098,183794319,8428619199,235.25
8721,2722360312,183780610,8.80
10986,7134838477,7134838481,301.05
13171,8428456457,8111847740,0.96
6529,7168837306,7168837307,0.00
4773,6782612314,6782612332,387.25
11528,183873488,183868377,0.05
7701,6951406043,183888596,2.92
1884,183962931,183962934,14.23
3804,183781051,183794903,527.46
13407,183830242,183830239,4906.13
4646,7192774134,183815564,0.01
1665,5968455626,5915185811,0.67
5403,183949405,183899364,0.02
10529,6948053703,7244261458,0.03
619,183903227,183903226,0.00
7163,8428196965,8428196970,0.01
12744,183868818,183868862,2439.82
11469,183963743,183781915,1.07
8903,183971581,183937413,0.03
11325,183904169,183896411,314.88
11615,7691897401,8095362759,0.66
10453,4095531947,4095531985,0.00
4576,3006027297,183903833,0.00
